,user,hours,logs,devices,emails_sent,size,attachments,device_files,http
1716,ARB0881,12,0.0,0.0,111.0,3295297.0,90.0,0.0,1029.0
1717,ARB0881,13,0.0,0.0,90.0,2811728.0,65.0,0.0,978.0
1718,ARB0881,14,0.0,0.0,88.0,2617030.0,49.0,0.0,1041.0
1719,ARB0881,15,0.0,0.0,116.0,3433853.0,103.0,0.0,946.0
1720,ARB0881,16,0.0,0.0,108.0,3362798.0,64.0,0.0,992.0
1721,ARB0881,17,0.0,0.0,98.0,2734271.0,94.0,0.0,1183.0
1722,ARB0881,18,346.0,0.0,54.0,1539114.0,49.0,0.0,536.0
1723,ARB0881,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,ARB0881,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,ARB0881,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,ARB0881,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,ARB0881,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,ARD0509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,ARD0509,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,ARD0509,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,ARD0509,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,ARD0509,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,ARD0509,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,ARD0509,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,ARD0509,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,ARD0509,8,173.0,0.0,18.0,523124.0,6.0,0.0,124.0
1737,ARD0509,9,173.0,0.0,140.0,4349369.0,80.0,0.0,1544.0
1738,ARD0509,10,7.0,0.0,119.0,3832028.0,69.0,0.0,1189.0
1739,ARD0509,11,4.0,0.0,109.0,3387388.0,72.0,0.0,1159.0
1740,ARD0509,12,2.0,0.0,116.0,3540807.0,67.0,0.0,1120.0
1741,ARD0509,13,1.0,0.0,95.0,2901732.0,73.0,0.0,1133.0
1742,ARD0509,14,6.0,0.0,120.0,3676889.0,80.0,0.0,1167.0
1743,ARD0509,15,6.0,0.0,127.0,3815227.0,84.0,0.0,1207.0
1744,ARD0509,16,144.0,0.0,132.0,3804636.0,66.0,0.0,1606.0
1745,ARD0509,17,208.0,0.0,18.0,574086.0,16.0,0.0,131.0
1746,ARD0509,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,ARD0509,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,ARD0509,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,ARD0509,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,ARD0509,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,ARD0509,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,ARL0034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,ARL0034,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,ARL0034,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,ARL0034,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,ARL0034,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,ARL0034,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,ARL0034,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,ARL0034,7,346.0,0.0,276.0,8149164.0,62.0,0.0,2701.0
1760,ARL0034,8,0.0,0.0,596.0,18563696.0,234.0,0.0,6599.0
1761,ARL0034,9,0.0,0.0,533.0,15631782.0,203.0,0.0,5659.0
1762,ARL0034,10,0.0,0.0,576.0,17348720.0,193.0,0.0,5646.0
1763,ARL0034,11,0.0,0.0,529.0,15875679.0,193.0,0.0,5562.0
1764,ARL0034,12,0.0,0.0,504.0,15392444.0,171.0,0.0,5795.0
1765,ARL0034,13,0.0,0.0,489.0,14727327.0,159.0,0.0,5491.0
1766,ARL0034,14,0.0,0.0,611.0,18043566.0,198.0,0.0,5891.0
1767,ARL0034,15,337.0,0.0,556.0,16737047.0,206.0,0.0,6134.0
1768,ARL0034,16,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,ARL0034,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,ARL0034,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,ARL0034,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,ARL0034,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,ARL0034,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,ARL0034,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,ARL0034,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,ASB0796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,ASB0796,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,ASB0796,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,ASB0796,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,ASB0796,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,ASB0796,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,ASB0796,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,ASB0796,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,ASB0796,8,265.0,0.0,294.0,9234913.0,97.0,0.0,2830.0
1785,ASB0796,9,0.0,0.0,268.0,7903046.0,97.0,0.0,2829.0
1786,ASB0796,10,0.0,0.0,239.0,7269170.0,101.0,0.0,2432.0
1787,ASB0796,11,0.0,0.0,227.0,7041647.0,92.0,0.0,2412.0
1788,ASB0796,12,0.0,0.0,254.0,7443980.0,101.0,0.0,2589.0
1789,ASB0796,13,0.0,0.0,225.0,6828714.0,81.0,0.0,2568.0
1790,ASB0796,14,0.0,0.0,203.0,5961779.0,66.0,0.0,2598.0
1791,ASB0796,15,0.0,0.0,211.0,6418263.0,68.0,0.0,2711.0
1792,ASB0796,16,0.0,0.0,251.0,7693970.0,115.0,0.0,2992.0
1793,ASB0796,17,265.0,0.0,126.0,3812152.0,32.0,0.0,1214.0
1794,ASB0796,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,ASB0796,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,ASB0796,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,ASB0796,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,ASB0796,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,ASB0796,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,ASD0577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,ASD0577,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,ASD0577,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,ASD0577,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,ASD0577,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,ASD0577,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,ASD0577,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,ASD0577,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,ASD0577,8,346.0,0.0,26.0,742485.0,0.0,0.0,312.0
1809,ASD0577,9,0.0,0.0,35.0,1111563.0,0.0,0.0,391.0
1810,ASD0577,10,0.0,0.0,44.0,1375795.0,0.0,0.0,324.0
1811,ASD0577,11,0.0,0.0,34.0,1036393.0,0.0,0.0,280.0
1812,ASD0577,12,0.0,0.0,20.0,606750.0,0.0,0.0,239.0
1813,ASD0577,13,0.0,0.0,34.0,1075847.0,0.0,0.0,274.0
1814,ASD0577,14,0.0,0.0,26.0,787361.0,0.0,0.0,261.0
1815,ASD0577,15,0.0,0.0,33.0,986716.0,0.0,0.0,317.0
1816,ASD0577,16,0.0,0.0,25.0,732544.0,0.0,0.0,322.0
1817,ASD0577,17,0.0,0.0,30.0,857158.0,0.0,0.0,390.0
1818,ASD0577,18,346.0,0.0,22.0,639198.0,0.0,0.0,340.0
1819,ASD0577,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,ASD0577,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,ASD0577,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,ASD0577,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,ASD0577,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,ASG0048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,ASG0048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,ASG0048,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,ASG0048,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,ASG0048,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,ASG0048,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,ASG0048,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,ASG0048,7,163.0,0.0,70.0,2146160.0,56.0,0.0,374.0
1832,ASG0048,8,183.0,0.0,331.0,9760930.0,270.0,0.0,4690.0
1833,ASG0048,9,0.0,0.0,355.0,10869226.0,298.0,0.0,4267.0
1834,ASG0048,10,0.0,0.0,418.0,12464356.0,358.0,0.0,3990.0
1835,ASG0048,11,0.0,0.0,411.0,12375825.0,306.0,0.0,4152.0
1836,ASG0048,12,0.0,0.0,408.0,12008629.0,364.0,0.0,4011.0
1837,ASG0048,13,0.0,0.0,353.0,10609326.0,311.0,0.0,4150.0
1838,ASG0048,14,0.0,0.0,378.0,11502336.0,318.0,0.0,4035.0
1839,ASG0048,15,0.0,0.0,422.0,12734943.0,305.0,0.0,4209.0
1840,ASG0048,16,146.0,0.0,428.0,12678525.0,365.0,0.0,5175.0
1841,ASG0048,17,200.0,0.0,57.0,1742493.0,37.0,0.0,391.0
1842,ASG0048,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,ASG0048,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,ASG0048,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,ASG0048,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,ASG0048,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,ASG0048,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,ASG0692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,ASG0692,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,ASG0692,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,ASG0692,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,ASG0692,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,ASG0692,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,ASG0692,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,ASG0692,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,ASG0692,8,170.0,0.0,25.0,714103.0,13.0,0.0,303.0
1857,ASG0692,9,176.0,0.0,287.0,8365037.0,77.0,0.0,3962.0
1858,ASG0692,10,0.0,0.0,290.0,8799857.0,65.0,0.0,3131.0
1859,ASG0692,11,0.0,0.0,336.0,10141103.0,66.0,0.0,3003.0
1860,ASG0692,12,0.0,0.0,306.0,9126967.0,56.0,0.0,3015.0
1861,ASG0692,13,0.0,0.0,302.0,8823668.0,95.0,0.0,2886.0
1862,ASG0692,14,0.0,0.0,274.0,8138665.0,51.0,0.0,3055.0
1863,ASG0692,15,0.0,0.0,291.0,8710093.0,61.0,0.0,3070.0
1864,ASG0692,16,0.0,0.0,276.0,8064479.0,73.0,0.0,2859.0
1865,ASG0692,17,0.0,0.0,203.0,6102253.0,46.0,0.0,3135.0
1866,ASG0692,18,135.0,0.0,359.0,10648804.0,102.0,0.0,4173.0
1867,ASG0692,19,211.0,0.0,41.0,1191156.0,2.0,0.0,278.0
1868,ASG0692,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,ASG0692,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,ASG0692,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,ASG0692,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,ASL0378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,ASL0378,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,ASL0378,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,ASL0378,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,ASL0378,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,ASL0378,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,ASL0378,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,ASL0378,7,158.0,0.0,39.0,1164256.0,8.0,0.0,356.0
1880,ASL0378,8,188.0,0.0,500.0,15256995.0,236.0,0.0,5120.0
1881,ASL0378,9,1.0,0.0,394.0,11722515.0,165.0,0.0,4597.0
1882,ASL0378,10,17.0,0.0,322.0,9777612.0,159.0,0.0,3488.0
1883,ASL0378,11,40.0,0.0,247.0,7307615.0,110.0,0.0,2758.0
1884,ASL0378,12,84.0,0.0,263.0,8014184.0,160.0,0.0,2832.0
1885,ASL0378,13,124.0,0.0,400.0,11969458.0,174.0,0.0,3536.0
1886,ASL0378,14,8.0,0.0,374.0,11172453.0,169.0,0.0,4668.0
1887,ASL0378,15,154.0,0.0,405.0,12497173.0,197.0,0.0,5170.0
1888,ASL0378,16,192.0,0.0,48.0,1367773.0,30.0,0.0,345.0
1889,ASL0378,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,ASL0378,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,ASL0378,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,ASL0378,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,ASL0378,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,ASL0378,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,ASL0378,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,ASM0575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,ASM0575,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,ASM0575,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,ASM0575,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,ASM0575,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,ASM0575,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,ASM0575,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,ASM0575,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,ASM0575,8,346.0,0.0,35.0,970460.0,25.0,0.0,371.0
1905,ASM0575,9,0.0,0.0,42.0,1170583.0,25.0,0.0,464.0
1906,ASM0575,10,6.0,0.0,29.0,830284.0,28.0,0.0,305.0
1907,ASM0575,11,29.0,0.0,21.0,708028.0,24.0,0.0,239.0
1908,ASM0575,12,66.0,0.0,21.0,671393.0,34.0,0.0,206.0
1909,ASM0575,13,116.0,0.0,17.0,510556.0,16.0,0.0,233.0
1910,ASM0575,14,58.0,0.0,41.0,1230642.0,35.0,0.0,290.0
1911,ASM0575,15,0.0,0.0,30.0,909279.0,29.0,0.0,316.0
1912,ASM0575,16,0.0,0.0,29.0,833524.0,21.0,0.0,294.0
1913,ASM0575,17,0.0,0.0,37.0,1185068.0,30.0,0.0,385.0
1914,ASM0575,18,346.0,0.0,28.0,856583.0,16.0,0.0,347.0
1915,ASM0575,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,ASM0575,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,ASM0575,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,ASM0575,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,ASM0575,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,ASS0206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,ASS0206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,ASS0206,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,ASS0206,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,ASS0206,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,ASS0206,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,ASS0206,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,ASS0206,7,346.0,0.0,271.0,8110047.0,0.0,0.0,2120.0
1928,ASS0206,8,0.0,0.0,640.0,18951822.0,0.0,0.0,6416.0
1929,ASS0206,9,0.0,0.0,550.0,16411998.0,0.0,0.0,5836.0
1930,ASS0206,10,0.0,0.0,532.0,15885795.0,0.0,0.0,5726.0
1931,ASS0206,11,0.0,0.0,393.0,11864708.0,0.0,0.0,5914.0
1932,ASS0206,12,0.0,0.0,445.0,13196162.0,0.0,0.0,5855.0
1933,ASS0206,13,0.0,0.0,537.0,16441469.0,0.0,0.0,5543.0
1934,ASS0206,14,0.0,0.0,637.0,19394660.0,0.0,0.0,6006.0
1935,ASS0206,15,337.0,0.0,655.0,19180154.0,0.0,0.0,5919.0
1936,ASS0206,16,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,ASS0206,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,ASS0206,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,ASS0206,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,ASS0206,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,ASS0206,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,ASS0206,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,ASS0206,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,ASS0517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,ASS0517,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,ASS0517,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,ASS0517,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,ASS0517,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,ASS0517,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,ASS0517,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,ASS0517,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,ASS0517,8,157.0,0.0,12.0,320908.0,16.0,0.0,119.0
1953,ASS0517,9,189.0,0.0,126.0,3856728.0,63.0,0.0,1567.0
1954,ASS0517,10,4.0,0.0,124.0,3875354.0,71.0,0.0,1386.0
1955,ASS0517,11,21.0,0.0,135.0,3980479.0,105.0,0.0,981.0
1956,ASS0517,12,45.0,0.0,94.0,2888348.0,38.0,0.0,937.0
1957,ASS0517,13,95.0,0.0,98.0,2966524.0,62.0,0.0,848.0
1958,ASS0517,14,101.0,0.0,119.0,3672498.0,44.0,0.0,1174.0
1959,ASS0517,15,3.0,0.0,125.0,3858013.0,62.0,0.0,1354.0
1960,ASS0517,16,139.0,0.0,164.0,5132087.0,102.0,0.0,1558.0
1961,ASS0517,17,207.0,0.0,14.0,440785.0,8.0,0.0,110.0
1962,ASS0517,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,ASS0517,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,ASS0517,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,ASS0517,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,ASS0517,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,ASS0517,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,ASV0946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,ASV0946,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,ASV0946,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,ASV0946,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,ASV0946,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,ASV0946,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,ASV0946,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,ASV0946,7,346.0,0.0,49.0,1467836.0,41.0,0.0,456.0
1976,ASV0946,8,0.0,0.0,39.0,1267616.0,39.0,0.0,440.0
1977,ASV0946,9,18.0,0.0,37.0,1113022.0,32.0,0.0,337.0
1978,ASV0946,10,32.0,0.0,13.0,388846.0,3.0,0.0,237.0
1979,ASV0946,11,67.0,0.0,20.0,627476.0,17.0,0.0,251.0
1980,ASV0946,12,109.0,0.0,33.0,1076783.0,32.0,0.0,273.0
1981,ASV0946,13,38.0,0.0,44.0,1388695.0,28.0,0.0,364.0
1982,ASV0946,14,0.0,0.0,41.0,1161497.0,40.0,0.0,393.0
1983,ASV0946,15,0.0,0.0,40.0,1242722.0,36.0,0.0,515.0
1984,ASV0946,16,346.0,0.0,15.0,462788.0,16.0,0.0,184.0
1985,ASV0946,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,ASV0946,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,ASV0946,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,ASV0946,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,ASV0946,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,ASV0946,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,ASV0946,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,ATE0869,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,ATE0869,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,ATE0869,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,ATE0869,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,ATE0869,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,ATE0869,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,ATE0869,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,ATE0869,7,487.0,0.0,340.0,10416522.0,219.0,8.0,3087.0
2000,ATE0869,8,5.0,0.0,874.0,26575607.0,558.0,50.0,9271.0
2001,ATE0869,9,12.0,0.0,698.0,20905397.0,392.0,65.0,7578.0
2002,ATE0869,10,45.0,0.0,728.0,21257650.0,482.0,47.0,6509.0
2003,ATE0869,11,88.0,0.0,542.0,15807840.0,329.0,47.0,5136.0
2004,ATE0869,12,146.0,0.0,603.0,17766381.0,383.0,30.0,5430.0
2005,ATE0869,13,115.0,0.0,725.0,21569575.0,419.0,67.0,6965.0
2006,ATE0869,14,6.0,0.0,696.0,21076148.0,415.0,70.0,7036.0
2007,ATE0869,15,4.0,0.0,694.0,20632936.0,450.0,53.0,7708.0
2008,ATE0869,16,9.0,0.0,717.0,21661793.0,385.0,37.0,7727.0
2009,ATE0869,17,476.0,0.0,897.0,27356164.0,498.0,48.0,7645.0
2010,ATE0869,18,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,ATE0869,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ATE0869,20,1.0,0.0,0.0,0.0,0.0,0.0,9.0
2013,ATE0869,21,1.0,0.0,1.0,28457.0,0.0,0.0,15.0
2014,ATE0869,22,1.0,0.0,1.0,45690.0,0.0,0.0,41.0
2015,ATE0869,23,3.0,0.0,3.0,121046.0,1.0,0.0,48.0
2016,ATF0274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,ATF0274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ATF0274,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,ATF0274,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,ATF0274,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ATF0274,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ATF0274,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,ATF0274,7,346.0,0.0,301.0,8518631.0,204.0,0.0,3275.0
2024,ATF0274,8,0.0,0.0,304.0,8890258.0,175.0,0.0,3223.0
2025,ATF0274,9,0.0,0.0,333.0,10011184.0,229.0,0.0,3010.0
2026,ATF0274,10,0.0,0.0,269.0,7959040.0,156.0,0.0,3038.0
2027,ATF0274,11,0.0,0.0,278.0,8226795.0,166.0,0.0,3251.0
2028,ATF0274,12,0.0,0.0,278.0,8224237.0,205.0,0.0,2974.0
2029,ATF0274,13,0.0,0.0,258.0,7505458.0,99.0,0.0,2998.0
2030,ATF0274,14,0.0,0.0,245.0,7437479.0,133.0,0.0,2972.0
2031,ATF0274,15,0.0,0.0,253.0,7856326.0,170.0,0.0,2939.0
2032,ATF0274,16,0.0,0.0,349.0,10129193.0,237.0,0.0,3740.0
2033,ATF0274,17,346.0,0.0,151.0,4649501.0,88.0,0.0,1450.0
2034,ATF0274,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,ATF0274,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,ATF0274,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,ATF0274,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,ATF0274,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,ATF0274,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,ATP0662,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,ATP0662,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,ATP0662,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,ATP0662,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,ATP0662,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,ATP0662,5,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,ATP0662,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,ATP0662,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,ATP0662,8,187.0,0.0,87.0,2599129.0,47.0,1.0,529.0
2049,ATP0662,9,207.0,0.0,641.0,19156176.0,498.0,161.0,6329.0
2050,ATP0662,10,1.0,0.0,577.0,17486934.0,453.0,169.0,5549.0
2051,ATP0662,11,20.0,0.0,410.0,12263848.0,273.0,100.0,4425.0
2052,ATP0662,12,57.0,0.0,374.0,10875804.0,312.0,88.0,4278.0
2053,ATP0662,13,104.0,0.0,384.0,11579280.0,305.0,80.0,3523.0
2054,ATP0662,14,116.0,0.0,521.0,15378595.0,395.0,128.0,4806.0
2055,ATP0662,15,19.0,0.0,497.0,14899572.0,359.0,180.0,5545.0
2056,ATP0662,16,0.0,0.0,426.0,13061785.0,328.0,153.0,5303.0
2057,ATP0662,17,1.0,0.0,509.0,14894523.0,427.0,156.0,5281.0
2058,ATP0662,18,178.0,0.0,605.0,18043497.0,369.0,57.0,6517.0
2059,ATP0662,19,202.0,0.0,72.0,2201972.0,53.0,0.0,491.0
2060,ATP0662,20,9.0,0.0,0.0,0.0,0.0,0.0,79.0
2061,ATP0662,21,6.0,0.0,0.0,0.0,0.0,0.0,115.0
2062,ATP0662,22,9.0,0.0,0.0,0.0,0.0,0.0,223.0
2063,ATP0662,23,15.0,0.0,0.0,0.0,0.0,0.0,346.0
